1089,-412,422
186,-171,292
-617,84,122
-951,292,57
-938,451,92
-672,556,70
-418,652,66
-218,637,-44
-253,641,-94
-179,481,26
425,105,381
1054,-154,721
716,-136,717
662,-103,805
-115,-34,856
-732,132,819
-992,302,777
-1030,331,503
-811,270,228
-504,211,-2
-284,268,-140
-192,434,-253
-349,550,-386
-654,627,-512
-922,564,-680
-1127,360,-770
-1236,11,-903
-676,-230,-1064
389,-180,-778
1124,119,-555
956,232,-456
587,51,-481
241,-168,-750
366,-435,-919
1396,-728,-926
2076,-924,-801
2052,-874,-630
1748,-732,-524
1473,-572,-478
1310,-468,-509
1373,-394,-472
1476,-294,-421
1476,-216,-410
1611,-218,-362
1907,-298,-393
2269,-367,-391
2147,-399,-267
1042,-849,241
394,-902,728
206,-946,869
384,-1127,641
777,-1340,602
1123,-1353,656
1151,-1321,852
1050,-1163,951
779,-994,859
402,-845,623
29,-710,321
-143,-674,154
-40,-694,-170
127,-737,-625
198,-724,-1082
304,-582,-1678
409,-279,-2299
388,-15,-2932
211,247,-3621
268,395,-3922
312,475,-3893
322,289,-3387
541,-25,-2064
941,-28,-862
1153,40,-189
1044,-93,197
1321,-293,465
1822,-413,697
1763,-316,798
1017,-71,734
110,168,583
-499,424,416
-764,605,262
-766,625,75
-528,516,-5
50,232,-141
940,233,-245
1287,437,-636
679,521,-907
-299,433,-444
-1090,279,376
-1519,120,976
-1847,-32,1408
-1552,-414,1689
-952,-810,1994
-307,-1037,2187
343,-1170,2233
608,-1236,2176
487,-1192,2052
198,-1086,1983
73,-1008,1786
108,-872,1484
173,-653,1095
93,-297,753
-254,62,463
-454,346,59
-419,624,-434
-657,1043,-1242
-735,1490,-1526
-650,1637,-1213
-1117,1449,-739
-1742,817,-507
-1437,14,-589
91,-423,-716
1742,-554,-756
2586,-562,-732
2641,-556,-706
2167,-556,-698
1339,-357,-729
175,4,-772
-865,259,-682
-1485,401,-487
-1778,429,-167
-1816,511,154
-1775,701,431
-1939,610,604
-2145,215,632
-1781,-332,664
-1610,-1157,960
-1753,-2098,1054
-960,-2999,1204
574,-3732,1761
1590,-3923,2166
1981,-3836,2157
2341,-3259,2292
2210,-2273,2262
1505,-1289,1905
1056,-691,1564
978,-57,1336
1592,513,728
1806,474,-334
-261,386,-829
-3852,436,-773
-4045,549,-247
-4248,-547,-415
-7603,693,1684
-6227,962,1859
-3755,648,2081
-916,1029,1320
3644,-645,-1255
3869,-1336,-1011
425,-626,-1471
-1350,-822,-2133
854,-942,-1522
2502,-570,-463
1183,27,-123
-1048,522,-64
-721,86,-53
373,-432,29
372,-477,134
-208,-362,362
-396,-378,393
-26,-489,386
176,-679,226
284,-758,153
245,-728,14
176,-592,-250
299,-457,-297
339,-429,-439
446,-160,-604
432,127,-1010
302,288,-1257
324,234,-1432
446,169,-1422
503,-107,-1531
662,-431,-1612
663,-790,-1665
688,-1390,-1600
971,-1637,-1924
965,-1439,-2098
816,-1680,-2000
1201,-1565,-2201
741,-965,-1664
-480,-1028,-1514
-409,-899,-1389
-226,-736,-1096
-174,-714,-921
-16,-718,-956
227,-1000,-965
154,-1056,-864
-3,-1132,-789
22,-800,-769
-53,-494,-674
-298,-356,-594
-369,-272,-520
-187,-270,-393
36,-347,-292
291,-238,-213
203,-58,-176
148,-38,-162
103,-28,-147
-69,94,-50
-135,151,-46
-91,299,-59
-63,415,-39
146,194,-83
177,-30,-21
-64,-10,-8
123,-79,104
1532,-601,98
4763,-1800,-185
7461,-2272,-780
4984,-1837,-1683
775,-1472,-2634
-927,-985,-3981
-2600,186,-5723
-5522,1983,-6492
-9271,3992,-5802
-13016,5179,-3029
-14345,5599,1440
-12817,4719,4853
-10126,3126,6259
-7562,1396,6037
-5503,312,5020
-3211,-278,3784
-1549,-902,2628
-87,-1380,1560
1247,-1605,520
1846,-1700,-97
1427,-1620,-49
659,-895,191
-169,-234,450
-585,254,435
-537,649,394
-557,1042,199
-1069,1655,-21
-1778,2302,-192
-2554,2890,-224
-3389,3178,-126
-4274,3109,178
-4594,2692,546
-4167,2318,865
-3128,1904,1090
-2261,1524,1103
-1924,1232,950
-1716,986,791
-1595,1031,1006
-1852,1146,1050
-2378,1120,890
-2800,767,1118
-2541,517,1366
-2109,471,1478
-1743,319,1338
-1484,176,1043
-1342,218,801
-1150,197,483
-838,234,114
-704,384,-230
-781,566,-504
-996,748,-631
-1176,803,-656
-1191,786,-621
-1022,726,-575
-813,648,-377
-649,702,-302
-459,691,-296
-294,694,-455
-390,549,-596
-623,214,-189
-538,-181,351
-374,-208,746
-549,-102,927
-906,-152,1011
-1060,-223,1273
-810,-218,1593
-510,-139,1754
-400,-127,1697
-440,-86,1490
-611,-37,1238
-702,-1,937
-705,13,568
-505,26,282
-156,20,-186
242,221,-706
373,418,-1282
159,592,-1639
-160,436,-1321
-306,196,-545
-210,35,-123
356,-145,159
1221,-374,259
1678,-429,261
1650,-441,186
1253,-336,40
820,-185,-249
478,38,-576
197,258,-809
174,475,-951
153,665,-927
87,566,-768
112,294,-467
584,40,-105
1393,-18,-258
1112,-72,-376
431,-137,2
-438,-85,244
-1196,-53,342
-1285,-99,438
-965,-222,512
-393,-323,727
132,-361,864
333,-412,960
259,-429,843
76,-404,554
-71,-333,236
-56,-353,-20
111,-295,-352
327,-162,-653
428,-14,-860
269,249,-1174
-10,331,-1262
-289,226,-883
-275,-134,-28
149,-313,512
634,-353,622
1259,-407,526
1590,-493,391
1599,-570,275
1310,-549,133
882,-239,-164
500,-4,-477
184,180,-781
-28,371,-971
-40,512,-1056
38,618,-999
125,666,-1018
281,570,-1073
732,455,-1040
610,206,-890
79,-85,-131
-258,-231,608
-520,-134,977
-915,-288,1032
-1088,-512,986
-682,-651,1150
129,-667,1154
727,-645,1057
747,-613,970
444,-483,822
-28,-339,617
-408,-266,291
-403,-308,77
-6,-266,-209
564,-79,-517
895,172,-792
718,529,-1299
38,741,-1404
-789,500,-590
-1133,174,390
-865,-177,813
217,-633,904
1685,-984,904
2646,-1233,888
2907,-1375,928
2746,-1335,916
2319,-1104,887
1591,-828,836
972,-673,761
741,-469,741
721,-341,759
469,-203,675
314,-193,449
568,-203,-149
368,-347,-103
-6,-374,302
-520,-357,-27
-703,-454,-226
-589,-647,-62
-109,-947,-52
691,-1206,-160
1441,-1347,-324
1563,-1463,-392
1225,-1528,-448
893,-1518,-610
779,-1385,-826
835,-1171,-1089
884,-1002,-1443
796,-813,-1749
622,-527,-2105
440,-83,-2611
183,341,-3381
-130,663,-3569
-307,597,-2773
-176,331,-1773
356,-5,-1146
1394,-208,-844
2362,-298,-663
2836,-488,-590
2905,-599,-524
2639,-504,-474
2100,-284,-752
1342,-35,-986
625,293,-1123
164,573,-1061
-126,718,-895
-345,615,-617
-118,400,-271
613,163,72
621,52,256
-105,-110,652
-664,-283,1487
-673,-316,2361
-964,-261,2446
-1789,-519,2275
-1087,-844,2242
157,-1084,2316
461,-1091,2274
289,-1056,2170
108,-956,1959
-198,-797,1639
-440,-731,1148
-399,-618,565
-120,-493,-48
136,-190,-813
234,111,-1577
313,308,-2076
595,524,-2777
838,734,-3423
606,758,-3479
21,573,-3071
-302,160,-2259
417,-227,-1213
1655,-381,-568
2017,-386,-284
2114,-456,-29
2202,-493,154
2176,-494,93
1974,-356,-241
1442,-141,-670
935,175,-968
701,545,-1162
336,843,-1231
-226,865,-1018
-330,617,-679
426,365,-339
672,333,-464
85,42,-291
-586,-316,319
-952,-383,907
-1112,-300,1186
-1358,-370,1251
-1365,-666,1330
-1087,-854,1479
-454,-932,1677
32,-891,1854
258,-803,1782
144,-703,1613
-22,-597,1214
-139,-445,860
-258,-196,500
-491,37,244
-526,178,-163
-144,368,-681
218,607,-1215
327,959,-1960
232,1179,-1999
-544,1132,-1446
-1418,721,-686
-1337,51,-292
109,-432,77
1500,-505,142
2103,-556,240
1939,-581,339
1182,-498,423
264,-319,469
-349,-237,585
-935,-257,765
-1066,-260,907
-937,-360,1040
-472,-345,1364
-213,-480,2066
-157,-740,2387
-156,-844,2656
-612,-579,2939
-1320,-260,2733
-1850,-170,2728
-2349,-195,2430
-1955,-375,1777
-1248,-483,1386
-1328,-217,909
-1352,-64,423
-934,-115,418
-462,-228,304
45,-367,185
646,-214,195
734,-57,107
391,269,-123
-357,652,-253
-1069,1063,-652
-1105,1435,-1115
-883,1197,-1269
-2100,1010,-581
-885,747,-350
630,88,-343
1091,-262,-302
1162,-527,-396
2542,-1260,-303
4557,-2467,-243
6839,-2936,763
8388,-766,2788
3068,1173,3603
-1430,2904,3069
-2356,4242,1952
-1778,5182,1639
-289,5990,1351
608,6711,994
699,7394,891
113,7554,857
-514,7424,1212
-782,7316,1768
-906,6778,1946
-596,5908,1827
-759,4878,1800
-1502,3697,1745
-2165,2589,1647
-2480,1197,930
-1407,562,366
-703,819,-108
-57,951,-766
156,982,-1045
382,958,-1060
730,825,-834
1370,614,-703
1945,461,-505
1850,334,-432
1201,204,-327
563,-18,-192
312,-192,-118
-219,-21,-53
-441,455,-195
-1115,927,-113
-1927,905,124
-2081,783,455
-893,930,742
-365,767,597
489,243,264
2502,-180,19
5094,-322,83
5842,240,-81
2639,906,-222
-191,1011,-370
602,575,-531
1308,63,-518
1375,-576,-527
1033,-764,-296
769,-757,-199
739,-698,-177
313,-772,-103
399,-953,-23
26,-1028,98
-857,-608,341
-1637,-361,795
-1694,-621,1186
-1974,-919,1332
-1757,-1085,1094
-586,-996,599
586,-596,185
1285,-271,-238
1709,35,-621
1531,229,-782
827,460,-729
-7,664,-719
-365,765,-796
-457,923,-805
-864,1124,-615
-1320,1210,-393
-1461,1272,-451
-1960,1443,-350
-2514,1543,-143
-2745,1546,-243
-2712,1547,-163
-2748,1495,-72
-2598,1557,127
-2330,1596,374
-1906,1337,607
-1744,1248,830
-1928,1097,1047
-2032,872,1123
-2144,638,1086
-2142,635,972
-1927,771,795
-1655,754,471
-1540,643,12
-1582,694,-766
-1522,1142,-1675
-1734,1744,-1908
-2024,2778,-1718
-1879,2943,-1196
-2905,2357,-384
-2318,945,-255
722,180,-403
-2,321,-401
-430,175,32
2,-66,33
103,-202,6
132,-308,24
32,-456,182
-141,-529,193
-222,-555,131
-231,-713,96
355,-836,232
1302,-633,420
1163,-131,676
-321,824,1057
-1509,1128,1564
-1622,1535,1983
-614,2405,2050
-659,2841,1925
-1209,2961,1900
-612,2926,1940
-496,2999,1854
-1441,2789,1268
-1657,2264,691
-771,868,200
129,-732,-152
-103,-790,-23
-339,-509,-22
314,-1117,-84
673,-1558,292
800,-1524,850
298,-1118,1087
-109,-687,1094
-140,-307,1021
-130,174,819
-283,841,734
-542,1335,694
-148,1275,505
409,1154,479
346,1064,408
-420,800,86
-469,249,-227
205,-126,-177
-76,-199,-79
-488,-63,-39
93,-174,62
996,-693,45
1702,-1108,81
2071,-1359,46
1750,-1204,90
1244,-1132,76
1324,-1303,68
1786,-1706,64
1955,-2473,-112
2010,-2418,77
1346,-1722,253
-76,-1211,168
-953,-741,19
-1446,-385,-84
-2162,273,-83
-2363,600,-288
-3119,924,-322
-3381,1254,26
-2357,1381,401
-2778,1431,439
-3037,1433,465
-2794,1403,765
-1868,1214,1188
-1959,1310,1042
-2553,1250,799
-2032,647,385
-615,30,-249
1150,-365,-551
1576,-1056,-997
1553,-1788,-1321
2658,-2199,-1309
3784,-2255,-801
2433,-1730,-144
-389,-966,-135
-1476,-321,-347
-1258,-537,-569
-399,-1234,-709
250,-1325,-834
-111,-1171,-558
-52,-630,-424
-735,-111,-306
-941,344,-93
-565,632,728
296,807,1818
101,1347,2261
-975,1867,2238
-1882,1819,1931
-2054,1910,1726
-1549,1773,1766
-466,1557,1354
-64,1232,696
499,587,200
1998,-34,-657
2946,-494,-963
2688,-1089,-857
2331,-759,-302
1281,397,301
-267,1204,554
-861,1248,200
90,1080,-120
450,911,-289
365,856,-401
419,898,-547
469,907,-744
951,1065,-974
601,1202,-1122
-49,1555,-1123
-477,1697,-1320
-487,1450,-1434
-26,555,-1735
627,-454,-1789
143,-746,-1684
887,-1046,-1607
875,-1282,-1540
409,-1411,-1553
238,-1339,-1441
539,-1202,-1181
365,-1371,-807
-367,-1572,-721
-248,-1544,-866
1039,-1446,-936
1741,-1323,-927
1460,-1052,-643
1590,-717,-417
1916,-509,125
989,-185,445
523,31,652
1058,46,637
1435,304,588
948,865,793
-87,1230,880
-433,1421,1166
-136,1479,1440
-271,1839,1579
-1258,2043,1246
-2124,2118,1186
-1983,1738,950
-920,1073,778
-355,858,776
-852,1062,937
-789,1066,1536
502,710,2312
2272,353,2769
5107,1190,2500
7674,2075,741
3635,2303,154
-6,2619,11
21,3334,393
-342,3602,713
-638,3536,825
-1062,3439,900
-1612,3185,741
-2265,2805,613
-1976,2415,196
-1464,1961,-122
-1226,1442,-434
-430,708,-805
148,282,-942
-345,6,-997
-289,20,-820
326,501,-705
-464,790,-467
-412,540,-301
-450,296,-20
-336,128,211
2,-30,272
65,-46,50
-251,103,79
-735,158,266
-1526,-292,659
-2055,-45,618
-2318,59,406
-2082,-17,251
-1330,-82,216
-964,45,226
-1107,359,18
-1288,446,6
-1361,636,-16
-1291,713,-269
-572,585,-803
476,526,-1006
726,387,-1157
351,242,-1131
1097,-367,-983
1117,-929,-674
818,-1076,-604
750,-1119,-675
676,-711,-849
784,-238,-856
627,-19,-318
-480,-521,41
-353,-1349,237
610,-1983,355
1416,-2065,243
1863,-1460,233
1514,-823,184
822,-466,81
1440,-466,-54
1854,-507,-129
991,-512,-70
149,-256,177
-448,72,212
-776,467,185
-371,542,103
568,-184,170
954,-552,162
943,-334,111
428,162,175
298,613,208
-957,1168,208
-1528,1653,37
-2150,1636,91
-2997,1599,278
-3891,1688,484
-3972,1436,778
-3376,1230,860
-2637,929,955
-1900,621,846
-1374,421,880
-1080,257,965
-1073,124,1013
-1279,36,973
-1182,-146,852
-920,-231,620
-716,-233,140
-789,-57,-329
-859,247,-466
-739,429,19
-693,655,391
-1003,862,472
-758,991,397
-305,1206,124
-585,1337,-363
-473,1394,-683
69,1318,-851
283,1114,-796
444,607,-711
2057,774,-1227
294,142,177
-1067,-19,995
55,177,403
44,157,138
73,-130,313
620,-535,360
1227,-778,-165
1148,-955,-465
-311,-936,632
-1816,-696,908
-2270,-717,985
-996,-533,492
443,-376,-99
1348,-116,-709
1310,88,-1384
805,125,-2060
876,6,-2816
1421,-57,-3424
975,-172,-4016
1589,-269,-4434
3119,-475,-4750
4296,-693,-4829
5154,-1132,-5065
5456,-1456,-5083
4739,-1393,-4702
4014,-1220,-4083
2921,-678,-3104
1876,-175,-1681
1445,168,-1122
1524,92,-964
2660,-57,-688
3184,-269,-514
2682,-330,-495
1672,-257,-507
1167,-80,-448
1073,-44,-321
1088,-64,65
1053,-81,361
902,-121,597
716,-208,799
546,-294,918
280,-340,1017
103,-336,1105
349,-503,1181
561,-580,1177
643,-675,1065
499,-628,907
396,-504,721
330,-379,279
268,-201,-160
318,-80,-842
565,45,-1584
591,99,-1710
-137,-3,-1269
-615,-383,-636
-252,-886,-298
824,-1269,-260
1786,-1306,-272
2412,-1258,-363
2395,-1083,-471
1912,-846,-486
1144,-509,-417
348,-182,-469
-42,24,-486
-20,315,-513
7,588,-510
-59,774,-303
